route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"0082","36","1","82 | Romillé Langan Chap. Béch. Miniac","","0","1366942","","1",""
"0012","21","115","12 | Grand Quartier","","1","1361548","","1",""
"0074","43","1150","74 | Rennes Henri Fréville","","1","1372054","","1",""
"0068","17","11500","68 | Rennes Villejean-Université","","0","1361369","","1",""
"0068","21","11501","68 | Rennes Villejean-Université","","0","1361529","","1",""
"0068","35","11502","68 | Rennes Villejean-Université","","0","1366831","","1",""
"0068","41","11503","68 | Rennes Villejean-Université","","0","1372275","","1",""
"0068","43","11504","68 | Rennes Villejean-Université","","0","1372020","","1",""
"0068","13","11505","68 | Rennes Villejean-Université","","0","1362007","","1",""
"0068","17","11506","68 | Rennes Villejean-Université","","0","1361368","","1",""
"0068","21","11507","68 | Rennes Villejean-Université","","0","1361528","","1",""
"0068","35","11508","68 | Rennes Villejean-Université","","0","1366830","","1",""
"0068","41","11509","68 | Rennes Villejean-Université","","0","1372274","","1",""
"0074","13","1151","74 | Orgères Bourgbarré","","0","1362041","","1",""
"0068","43","11510","68 | Rennes Villejean-Université","","0","1372019","","1",""
"0068","13","11511","68 | Gévezé","","1","1362007","","1",""
"0068","17","11512","68 | Gévezé","","1","1361368","","1",""
"0068","21","11513","68 | Gévezé","","1","1361528","","1",""
"0068","35","11514","68 | Gévezé","","1","1366830","","1",""
"0068","41","11515","68 | Gévezé","","1","1372274","","1",""
"0068","43","11516","68 | Gévezé","","1","1372019","","1",""
"0072","13","11517","72 | Rennes Henri Fréville","","1","1362100","","1",""
"0072","17","11518","72 | Rennes Henri Fréville","","1","1361388","","1",""
"0072","21","11519","72 | Rennes Henri Fréville","","1","1361621","","1",""
"0074","17","1152","74 | Orgères Bourgbarré","","0","1361238","","1",""
"0072","35","11520","72 | Rennes Henri Fréville","","1","1366936","","1",""
"0072","41","11521","72 | Rennes Henri Fréville","","1","1372379","","1",""
"0072","43","11522","72 | Rennes Henri Fréville","","1","1372131","","1",""
"0072","13","11523","72 | Rennes Henri Fréville","","1","1362102","","1",""
"0072","17","11524","72 | Rennes Henri Fréville","","1","1361390","","1",""
"0072","21","11525","72 | Rennes Henri Fréville","","1","1361623","","1",""
"0072","35","11526","72 | Rennes Henri Fréville","","1","1366938","","1",""
"0072","41","11527","72 | Rennes Henri Fréville","","1","1372380","","1",""
"0072","43","11528","72 | Rennes Henri Fréville","","1","1372132","","1",""
"0072","13","11529","72 | Rennes Henri Fréville","","1","1361959","","1",""
"0074","21","1153","74 | Orgères Bourgbarré","","0","1361563","","1",""
"0072","17","11530","72 | Rennes Henri Fréville","","1","1361314","","1",""
"0072","21","11531","72 | Rennes Henri Fréville","","1","1361480","","1",""
"0072","35","11532","72 | Rennes Henri Fréville","","1","1366783","","1",""
"0072","41","11533","72 | Rennes Henri Fréville","","1","1372230","","1",""
"0072","43","11534","72 | Rennes Henri Fréville","","1","1371975","","1",""
"0072","13","11535","72 | Rennes Henri Fréville","","1","1362026","","1",""
"0072","17","11536","72 | Rennes Henri Fréville","","1","1361391","","1",""
"0072","21","11537","72 | Rennes Henri Fréville","","1","1361547","","1",""
"0072","35","11538","72 | Rennes Henri Fréville","","1","1366849","","1",""
"0072","41","11539","72 | Rennes Henri Fréville","","1","1372294","","1",""
"0074","35","1154","74 | Orgères Bourgbarré","","0","1366864","","1",""
"0072","43","11540","72 | Rennes Henri Fréville","","1","1372039","","1",""
"0072","13","11541","72 | Rennes Henri Fréville","","1","1362102","","1",""
"0072","17","11542","72 | Rennes Henri Fréville","","1","1361390","","1",""
"0072","21","11543","72 | Rennes Henri Fréville","","1","1361623","","1",""
"0072","35","11544","72 | Rennes Henri Fréville","","1","1366938","","1",""
"0072","41","11545","72 | Rennes Henri Fréville","","1","1372380","","1",""
"0072","43","11546","72 | Rennes Henri Fréville","","1","1372132","","1",""
"0072","13","11547","72 | Rennes Henri Fréville","","1","1361906","","1",""
"0072","17","11548","72 | Rennes Henri Fréville","","1","1361223","","1",""
"0072","21","11549","72 | Rennes Henri Fréville","","1","1361427","","1",""
"0074","41","1155","74 | Orgères Bourgbarré","","0","1372308","","1",""
"0072","35","11550","72 | Rennes Henri Fréville","","1","1366731","","1",""
"0072","41","11551","72 | Rennes Henri Fréville","","1","1372199","","1",""
"0072","43","11552","72 | Rennes Henri Fréville","","1","1371944","","1",""
"0072","13","11553","72 | Rennes Henri Fréville","","1","1361959","","1",""
"0072","17","11554","72 | Rennes Henri Fréville","","1","1361314","","1",""
"0072","21","11555","72 | Rennes Henri Fréville","","1","1361480","","1",""
"0072","35","11556","72 | Rennes Henri Fréville","","1","1366783","","1",""
"0072","41","11557","72 | Rennes Henri Fréville","","1","1372230","","1",""
"0072","43","11558","72 | Rennes Henri Fréville","","1","1371975","","1",""
"0072","13","11559","72 | Rennes Henri Fréville","","1","1362026","","1",""
"0074","43","1156","74 | Orgères Bourgbarré","","0","1372053","","1",""
"0072","17","11560","72 | Rennes Henri Fréville","","1","1361391","","1",""
"0072","21","11561","72 | Rennes Henri Fréville","","1","1361547","","1",""
"0072","35","11562","72 | Rennes Henri Fréville","","1","1366849","","1",""
"0072","41","11563","72 | Rennes Henri Fréville","","1","1372294","","1",""
"0072","43","11564","72 | Rennes Henri Fréville","","1","1372039","","1",""
"0072","13","11565","72 | Rennes Henri Fréville","","1","1362104","","1",""
"0072","17","11566","72 | Rennes Henri Fréville","","1","1361294","","1",""
"0072","21","11567","72 | Rennes Henri Fréville","","1","1361625","","1",""
"0072","35","11568","72 | Rennes Henri Fréville","","1","1366940","","1",""
"0072","41","11569","72 | Rennes Henri Fréville","","1","1372382","","1",""
"0074","13","1157","74 | Orgères Bourgbarré","","0","1362043","","1",""
"0072","43","11570","72 | Rennes Henri Fréville","","1","1372134","","1",""
"0072","13","11571","72 | Rennes Henri Fréville","","1","1361959","","1",""
"0072","17","11572","72 | Rennes Henri Fréville","","1","1361314","","1",""
"0072","21","11573","72 | Rennes Henri Fréville","","1","1361480","","1",""
"0072","35","11574","72 | Rennes Henri Fréville","","1","1366783","","1",""
"0072","41","11575","72 | Rennes Henri Fréville","","1","1372230","","1",""
"0072","43","11576","72 | Rennes Henri Fréville","","1","1371975","","1",""
"0072","13","11577","72 | Rennes Henri Fréville","","1","1361907","","1",""
"0072","17","11578","72 | Rennes Henri Fréville","","1","1361224","","1",""
"0072","21","11579","72 | Rennes Henri Fréville","","1","1361428","","1",""
"0074","17","1158","74 | Orgères Bourgbarré","","0","1361172","","1",""
"0072","35","11580","72 | Rennes Henri Fréville","","1","1366732","","1",""
"0072","41","11581","72 | Rennes Henri Fréville","","1","1372200","","1",""
"0072","43","11582","72 | Rennes Henri Fréville","","1","1371945","","1",""
"0072","13","11583","72 | Rennes Henri Fréville","","1","1361959","","1",""
"0072","17","11584","72 | Rennes Henri Fréville","","1","1361314","","1",""
"0072","21","11585","72 | Rennes Henri Fréville","","1","1361480","","1",""
"0072","35","11586","72 | Rennes Henri Fréville","","1","1366783","","1",""
"0072","41","11587","72 | Rennes Henri Fréville","","1","1372230","","1",""
"0072","43","11588","72 | Rennes Henri Fréville","","1","1371975","","1",""
"0072","13","11589","72 | Rennes Henri Fréville","","1","1361907","","1",""
"0074","21","1159","74 | Orgères Bourgbarré","","0","1361565","","1",""
"0072","17","11590","72 | Rennes Henri Fréville","","1","1361224","","1",""
"0072","21","11591","72 | Rennes Henri Fréville","","1","1361428","","1",""
"0072","35","11592","72 | Rennes Henri Fréville","","1","1366732","","1",""
"0072","41","11593","72 | Rennes Henri Fréville","","1","1372200","","1",""
"0072","43","11594","72 | Rennes Henri Fréville","","1","1371945","","1",""
"0072","13","11595","72 | Rennes Henri Fréville","","1","1361959","","1",""
"0072","17","11596","72 | Rennes Henri Fréville","","1","1361314","","1",""
"0072","21","11597","72 | Rennes Henri Fréville","","1","1361480","","1",""
"0072","35","11598","72 | Rennes Henri Fréville","","1","1366783","","1",""
"0072","41","11599","72 | Rennes Henri Fréville","","1","1372230","","1",""
"0012","35","116","12 | Grand Quartier","","1","1366850","","1",""
"0074","35","1160","74 | Orgères Bourgbarré","","0","1366866","","1",""
"0072","43","11600","72 | Rennes Henri Fréville","","1","1371975","","1",""
"0072","13","11601","72 | Chartres Pont-Péan Laillé","","0","1362101","","1",""
"0072","17","11602","72 | Chartres Pont-Péan Laillé","","0","1361389","","1",""
"0072","21","11603","72 | Chartres Pont-Péan Laillé","","0","1361622","","1",""
"0072","35","11604","72 | Chartres Pont-Péan Laillé","","0","1366937","","1",""
"0072","41","11605","72 | Chartres Pont-Péan Laillé","","0","1372293","","1",""
"0072","43","11606","72 | Chartres Pont-Péan Laillé","","0","1372038","","1",""
"0072","13","11607","72 | Chartres Pont-Péan","","0","1362104","","1",""
"0072","17","11608","72 | Chartres Pont-Péan","","0","1361294","","1",""
"0072","21","11609","72 | Chartres Pont-Péan","","0","1361625","","1",""
"0074","41","1161","74 | Orgères Bourgbarré","","0","1372310","","1",""
"0072","35","11610","72 | Chartres Pont-Péan","","0","1366940","","1",""
"0072","41","11611","72 | Chartres Pont-Péan","","0","1372382","","1",""
"0072","43","11612","72 | Chartres Pont-Péan","","0","1372134","","1",""
"0072","13","11613","72 | Chartres Pont-Péan via Mivoie / T. Tizon","","0","1361959","","1",""
"0072","17","11614","72 | Chartres Pont-Péan via Mivoie / T. Tizon","","0","1361314","","1",""
"0072","21","11615","72 | Chartres Pont-Péan via Mivoie / T. Tizon","","0","1361480","","1",""
"0072","35","11616","72 | Chartres Pont-Péan via Mivoie / T. Tizon","","0","1366783","","1",""
"0072","41","11617","72 | Chartres Pont-Péan via Mivoie / T. Tizon","","0","1372230","","1",""
"0072","43","11618","72 | Chartres Pont-Péan via Mivoie / T. Tizon","","0","1371975","","1",""
"0072","13","11619","72 | Chartres Pont-Péan via Mivoie","","0","1362102","","1",""
"0074","43","1162","74 | Orgères Bourgbarré","","0","1372055","","1",""
"0072","17","11620","72 | Chartres Pont-Péan via Mivoie","","0","1361390","","1",""
"0072","21","11621","72 | Chartres Pont-Péan via Mivoie","","0","1361623","","1",""
"0072","35","11622","72 | Chartres Pont-Péan via Mivoie","","0","1366938","","1",""
"0072","41","11623","72 | Chartres Pont-Péan via Mivoie","","0","1372380","","1",""
"0072","43","11624","72 | Chartres Pont-Péan via Mivoie","","0","1372132","","1",""
"0072","13","11625","72 | Chartres Pont-Péan via Mivoie","","0","1362026","","1",""
"0072","17","11626","72 | Chartres Pont-Péan via Mivoie","","0","1361391","","1",""
"0072","21","11627","72 | Chartres Pont-Péan via Mivoie","","0","1361547","","1",""
"0072","35","11628","72 | Chartres Pont-Péan via Mivoie","","0","1366849","","1",""
"0072","41","11629","72 | Chartres Pont-Péan via Mivoie","","0","1372294","","1",""
"0074","13","1163","74 | Orgères Bourgbarré","","0","1362043","","1",""
"0072","43","11630","72 | Chartres Pont-Péan via Mivoie","","0","1372039","","1",""
"0072","13","11631","72 | Chartres Pont-Péan via Mivoie","","0","1362104","","1",""
"0072","17","11632","72 | Chartres Pont-Péan via Mivoie","","0","1361294","","1",""
"0072","21","11633","72 | Chartres Pont-Péan via Mivoie","","0","1361625","","1",""
"0072","35","11634","72 | Chartres Pont-Péan via Mivoie","","0","1366940","","1",""
"0072","41","11635","72 | Chartres Pont-Péan via Mivoie","","0","1372382","","1",""
"0072","43","11636","72 | Chartres Pont-Péan via Mivoie","","0","1372134","","1",""
"0072","13","11637","72 | Chartres Pont-Péan","","0","1361959","","1",""
"0072","17","11638","72 | Chartres Pont-Péan","","0","1361314","","1",""
"0072","21","11639","72 | Chartres Pont-Péan","","0","1361480","","1",""
"0074","17","1164","74 | Orgères Bourgbarré","","0","1361172","","1",""
"0072","35","11640","72 | Chartres Pont-Péan","","0","1366783","","1",""
"0072","41","11641","72 | Chartres Pont-Péan","","0","1372230","","1",""
"0072","43","11642","72 | Chartres Pont-Péan","","0","1371975","","1",""
"0072","13","11643","72 | Chartres Pont-Péan","","0","1361907","","1",""
"0072","17","11644","72 | Chartres Pont-Péan","","0","1361224","","1",""
"0072","21","11645","72 | Chartres Pont-Péan","","0","1361428","","1",""
"0072","35","11646","72 | Chartres Pont-Péan","","0","1366732","","1",""
"0072","41","11647","72 | Chartres Pont-Péan","","0","1372200","","1",""
"0072","43","11648","72 | Chartres Pont-Péan","","0","1371945","","1",""
"0072","13","11649","72 | Chartres Pont-Péan","","0","1361959","","1",""
"0074","21","1165","74 | Orgères Bourgbarré","","0","1361565","","1",""
"0072","17","11650","72 | Chartres Pont-Péan","","0","1361314","","1",""
"0072","21","11651","72 | Chartres Pont-Péan","","0","1361480","","1",""
"0072","35","11652","72 | Chartres Pont-Péan","","0","1366783","","1",""
"0072","41","11653","72 | Chartres Pont-Péan","","0","1372230","","1",""
"0072","43","11654","72 | Chartres Pont-Péan","","0","1371975","","1",""
"0072","13","11655","72 | Chartres Pont-Péan","","0","1361907","","1",""
"0072","17","11656","72 | Chartres Pont-Péan","","0","1361224","","1",""
"0072","21","11657","72 | Chartres Pont-Péan","","0","1361428","","1",""
"0072","35","11658","72 | Chartres Pont-Péan","","0","1366732","","1",""
"0072","41","11659","72 | Chartres Pont-Péan","","0","1372200","","1",""
"0074","35","1166","74 | Orgères Bourgbarré","","0","1366866","","1",""
"0072","43","11660","72 | Chartres Pont-Péan","","0","1371945","","1",""
"0072","13","11661","72 | Chartres Pont-Péan","","0","1361959","","1",""
"0072","17","11662","72 | Chartres Pont-Péan","","0","1361314","","1",""
"0072","21","11663","72 | Chartres Pont-Péan","","0","1361480","","1",""
"0072","35","11664","72 | Chartres Pont-Péan","","0","1366783","","1",""
